ID,sentence
2977,日常检查不到位,
2978,隐患排查治理不到位,
2979,未发现特种设备作业人员长期存在的违章作业行为,
2980,特种设备现场管理混乱,
2981,未安排专门人员进行现场安全管理,
2982,现场指挥人员配备严重不足,
2983,未对特种设备作业人员的资格真伪进行严格核实,
2984,导致特种设备作业人员不具备操作资格上岗作业的问题严重,
2985,未按照规定组织从业人员进行岗前培训和三级培训,
2986,未有效开展特种设备规章制度和安全操作规程危险因素、防范措施和事故应急措施的相关安全生产教育和培训,
2987,未督促执行操作规程,
2988,特种设备作业人员习惯性违章操作,
2989,对灾害性天气防范工作认识不足,
2990,未采取有效防控措施,
2991,未对施工现场及周边环境开展隐患排查,
2992,未发现事故起重机夹轨器处于非工作状态,
2993,未能及时采取措施消除隐患,
2994,对事故发生负有责任,
2995,东江口预制构件厂安全生产主体责任不落实,
2996,东江口预制构件厂违法组织建设集装箱组合房,
2997,选址未进行安全评估,
2998,未保持安全距离,
2999,未进行有效隔离或采取其它有效防范措施,
3000,存在安全隐患,
3001,而且该厂作为事故起重机登记使用单位,
3002,特种设备安全使用管理缺失,
3003,安全生产管理责任不落实,
3004,特种设备安全管理和吊装作业相关制度和操作规程不落实,
3005,使用、管理混乱失范,
3006,作为项目发包方,
3007,以包代管,
3008,对承包单位监督检查不到位,
3009,隐患排查治理不到位,
3010,未发现长期存在的特种设备作业人员习惯性违章和不具备操作资格上岗作业等问题,
3011,发现吊装作业无专门人员现场指挥等现场管理问题未督促整改,
3012,未对事故起重机进行技术交底,
3013,未按照规定组织特种设备作业人员进行岗前培训和三级培训,
3014,未有效开展特种设备规章制度和安全操作规程、危险因素、防范措施和事故应急措施安全生产教育和培训,
3015,未督促执行操作规程,
3016,导致有关作业人员长期习惯性违章操作,
3017,对灾害性天气防范工作认识不足,
3018,面对恶劣天气,
3019,未组织采取有效防控措施,
3020,未对施工现场及周边环境开展隐患排查,
3021,未发现事故起重机夹轨器未处于工作状态,
3022,未能及时采取措施消除隐患,
3023,对事故发生负有责任,
3024,四航局一公司对东江口预制构件厂安全生产工作疏于管理,
3025,安全生产责任制落实不到位,
3026,组织安全生产大检查、隐患排查治理不到位,
3027,未能发现下属单位特种设备安全管理严重缺失、发包项目安全生产以包代管等未落实安全生产法律法规问题,
3028,对下属单位特种设备作业人员证件审查不严,
3029,导致下属单位特种设备作业人员不具备操作资格的问题严重,
3030,未按照规定组织对一线员工进行安全生产教育培训,
3031,对灾害性天气防范工作认识不足,
3032,面对恶劣天气,
3033,未组织采取有效防控措施,
3034,未对施工现场及周边环境开展隐患排查,
3035,未及时采取措施消除隐患、防止事故发生,
3036,中交四航局安全生产责任制落实不到位,
3037,对下属单位落实安全生产法律法规工作督促指导不力,
3038,安全生产大检查不到位、不细致,
3039,气象灾害信息收集及响应等制度存在缺失,
3040,东莞市质量技术监督局对事故发生单位特种设备安全监管不力,
3041,对其长期存在的特种设备作业人员习惯性违章和不具备操作资格上岗作业等问题失察,
3042,对事故发生单位的特种设备违法行为查处不力,
3043,对该市特种设备兼职安全监察员队伍指导不到位,
3044,东莞市麻涌镇经济科技信息局自2015年以来从未对事故发生单位进行检查,
3045,质量技术监督工作站,
3046,未能发现事故发生单位存在的未建立健全特种设备岗位责任等安全管理制度、特种设备安全技术档案缺失以及特种设备作业人员习惯性违章和不具备操作资格上岗作业等问题,
3047,对大盛村特种设备兼职安全监察员巡查走过场问题失察,
3048,未及时采取有效措施,
3049,提高巡查人员业务能力,
3050,未能有效协助东莞市质量技术监督局对辖区起重机械等特种设备使用单位开展监督管理工作,
3051,东莞市城市综合管理局麻涌分局未按照上级检查规范执行监督检查,
3052,对辖区企业内部监督检查履职不到位,
3053,未将事故发生单位纳入日常监督检查范围,
3054,未发现事故发生单位存在违法建设集装箱组合房的问题,
3055,存在监管真空地带,
3056,在履行职责方面存在缺失,
3057,施工企业管理失控,
3058,该项目6月份与建设方签订合同后,
3059,项目部未通知公司,
3060,即私自开工建设,
3061,直至事故发生前,
3062,其他职能科室根本不知道公司有这个工程项目,
3063,完全处于失控状态,
3064,该项目虽已委托监狱质量分站监督,
3065,但项目浇筑混凝土前,
3066,也未通知质检站到现场,
3067,建设单位未按基建程序办理报建、合同签订及审批手续,
3068,预付资金直接交承包者,
3069,劳动用工管理混乱,
3070,操作工人均为当地招聘的农民工,
3071,未经上岗前教育培训等等,
3072,上述情况是事故的间接原因,
3073,李某某置公园管理处关于索桥发于内部职工承包的规定于不顾,
3074,唆使他人弄虚作假,
3075,为其非法取得经营索桥的权利,
3076,在实施经营中,
3077,追求营利,
3078,无视人民生命财产安全,
3079,既不顾索桥安全使用常规,
3080,又违反公园管理处关于索桥管理的安全要求,
3081,造成重大伤亡后果,
3082,对事故负有直接责任,
3083,其行为触犯刑法第114条规定,
3084,构成重大责任事故罪,
3085,姬某某,
3086,违反本单位规定,
3087,以个人名义与单位签订承包合同,
3088,却不履行管理职责,
3089,擅自转由他人经营,
3090,玩忽职守,
3091,造成重大伤亡后果,
3092,对事故负有一定责任,
3093,其行为触犯刑法第187条规定,
3094,构成玩忽职守罪,
3095,施工单位工地负责人违反施工规范,
3096,未按施工组织设计方案搭设临时建筑,
3097,擅自将原设在西侧320国道边的工棚改建到东侧5m高的围墙边,
3098,使41名人员在暴雨时候住在位置非常危险的工棚中,
3099,是这次山洪灾害事故中不可忽视的重要人为因素,
3100,同时施工单位管理混乱,
3101,管理人员不负责任,
3102,诸暨某建筑公司在明知建设业主无任何审批手续并且没有围墙设计图情况下,
3103,逃避招投标,
3104,擅自承接工程,
3105,自行绘制草图,
3106,建造围墙和水渠改建工程,
3107,违反施工规范,
3108,擅自变更工棚位置,
3109,诸暨市某建筑公司主要负责人,
3110,放松了对下属工地的管理,
3111,采取以包代管的方式,
3112,使该公司承接的建设工地项目经理不到位,
3113,工地负责人没有负起责任,
3114,招用的施工现场人员缺乏安全防范和自我保护意识,
3115,在暴雨季节既没有值班巡查制度,
3116,也没有应急预案措施,
3117,更没有施工的组织经验和指挥经验,
3118,发现险情不引起重视,
3119,未采取措施,
3120,也不派人监视雨水状况,
3121,更不疏散工棚居住人员,
3122,致使事故发生,
3123,设计单位和建设业主对规划意见不够重视,
3124,规划部门在规划设计条件中,
3125,对排水问题提出了要求,
3126,但设计单位和建设业主都没有引起足够重视,
3127,设计单位仅在说明中进行了阐述,
3128,没有进一步设计排水方案,
3129,建设业主对排水问题也没有提出一定要认真解决的要求,
3130,致使工地的排水系统无法承受大暴雨所带来的水流,
3131,造成排水不畅,
3132,地面水位上升,
3133,是此次事故的管理原因,
3134,建设单位管理原因即建设单位将原建筑木窗更换塑钢窗工程非法发包给个人,
3135,个人野蛮拆除,
3136,严重削弱窗间墙承载面积,
3137,有的地方面积削弱50％,
3138,施工单位管理混乱,
3139,责任不落实,
3140,没有完善的施工组织设计审批手续,
3141,工长无证上岗,
3142,不懂建筑结构,
3143,当承重结构已遭到严重破坏发生竖向裂缝时,
3144,没有采取全面紧急撤离措施,
3145,是指挥施工的严重失误,
3146,监理单位是黑河市某监理公司的北安分公司,
3147,其本身不具备监理资质,
3148,只有在接受上级单位黑河市某监理公司委托时,
3149,才能够承接监理工程,
3150,该监理单位属于非法进行工程监理的行为,
3151,建设行政主管部门安全监督管理不到位,
3152,执法不严,
3153,对未取得施工许可证擅自开工的某小学楼层接建工程没有给予制止和处罚,
3154,对不具备监理资质非法进行监理的行为,
3155,没有给予严肃查处,
3156,拆除方案不清楚,
3157,该拆除方案只是一般规定如先上后下、先外后内,
3158,用凿子小块地凿打,
3159,不能分隔成大块破除等,
3160,没有针对该工程结构特点进行指导和详细写明拆除程序,
3161,因此作业人员分不清哪些是承重部位,
3162,哪些属非承重部分,
3163,误将承重部位先拆除,
3164,导致发生事故,
3165,现场指挥错误,
3166,四川合江县某建筑公司是否具备拆除资质,
3167,为什么拆除之前该单位负责人未向作业人员讲清拆除程序及注意事项,
3168,为什么主楼工长和监理人员6月19日查看之后,
3169,还认为基本完好,
3170,说明作业人员和管理人员不懂建筑结构,
3171,不认真查看图纸,
3172,导致了违章指挥和违章操作,
3173,已经发生隐患,
3174,却未及时采取补救措施,
3175,最终导致事故,
3176,总包放弃管理,
3177,总包单位将拆除工程包给分包单位后,
3178,既不认真审查资质,
3179,又不对方案的可操作性进行认真研究,
3180,再加上雇佣农民工作劳务,
3181,层层放松管理,
3182,最后发生事故,
3183,支撑、模板、条子全部采用旧料,
3184,支撑腐朽霉烂严重、裂纹较大,
3185,支撑对接不牢,
3186,杨某在组织施工中无编制施工方案,
3187,对于高度大于4米的木模未进行木模设计,
3188,就盲目施工,
3189,冒险作业,
3190,是造成事故的主要原因,
3191,施工单位因抢工程进度,
3192,在被改造施工装置没有停产的情况下,
3193,没有采取可靠的安全防范措施,
3194,没有取得动火票,
3195,动火票正在办理过程中,
3196,作业组从事拆螺栓加盲板作业,
3197,是导致事故发生的直接原因,
3198,管理不到位,
3199,安全责任制不落实,
3200,氯碱厂对外来施工队伍管理不严,
3201,对PVC改造工程施工现场安全监管不力,
3202,安全把关不细不严,
3203,不能及时发现和制止违章施工行为,
3204,现场安全管理失控,
3205,设备管理有漏洞是本次事故重要原因,
3206,因钢管扣件质量引发的事故着实让人们大吃一惊,
3207,椐本人接触到的情况表明,
3208,当前市场上的扣件,
3209,新出厂的自重普遍不够,
3210,不符合标准,
3211,租赁单位提供的检验报告,
3212,根本不能代表扣件的质量标准,
3213,因为没有确切的标识证明扣件是在抽检的范围之内,
3214,建议在扣件上打出出厂年份和标识,
3215,凡是使用期满,
3216,就应依法作报废处理,
3217,不能无限期地使用下去,
3218,建议加强对扣件的监控和管理,
3219,凡不合格的产品不准出厂,
3220,不准使用,
3221,发生事故要追究厂家和使用单位的责任,
3222,对已经使用在脚手架上的钢管扣件,
3223,经核算要增加数量,
3224,绝对满足荷载的要求,
3225,防止事故的发生,
3226,建议生产厂家、租赁单位和使用单位的工程技术人员认真学习和贯彻国家标准GB1581-1995和行业规范JGJ130-2001,
3227,据了解,
3228,不少从事这方面工作的人员,
3229,连国家标准都没有见过,
3230,对扣件的质量标准一无所知,
3231,更谈不上按国家标正确使用,
3232,只有学习好、贯彻好国家标准和规范,
3233,安全生产才能有保证,
3234,承包方江苏省沛县防腐保温工程总公司驻德州办事处,
3235,未建立安全生产责任制度,
3236,未明确主要负责人、其他负责人、职能部门负责人、生产车间负责人、生产班组负责人、一般从业人员等全体人员的安全生产责任制,
3237,未建立涵盖本单位生产经营过程的安全生产管理制度,
3238,缺少安全生产教育培训、劳动防护用品管理、特种作业人员管理等制度,
3239,主要负责人和安全生产管理人员缺乏必要的安全生产知识培训,
3240,不了解中华人民共和国安全生产法、山东省生产经营单位安全生产主体责任规定等法律法规及其相关规定,
3241,安全生产意识差,
3242,对长期存在的脚手架材料质量不符合标准要求这一隐患,
3243,未及时采取必要的措施加以整改,
3244,对事故的发生抱有侥幸心理,
3245,未对从业人员开展有效的安全培训教育,
3246,三级安全培训教育、日常安全培训教育采用口头教育方式,
3247,无法保证从业人员具备必要的安全生产知识,
3248,熟悉有关的安全生产规章制度和安全操作规程,
3249,虽然制定了烟囱环保测点脚手架搭设施工方案,
3250,但没有切实可行的安全技术措施,
3251,作业前未组织作业人员学习,
3252,未进行安全技术交底,
3253,⑤架工班组管理混乱,
3254,人员不懂脚手架的操作规程,
3255,职工安全意识不强,
3256,未经专门的安全作业培训取得特种作业操作资格证书,
3257,无证上岗作业,
3258,冒险蛮干,
3259,违规使用年龄超过45岁的王庆林、赵金奎搭设脚手架,
3260,发包方山东华鲁恒升化工股份有限公司,
3261,作为甲方,
3262,未严格执行公司安全管理制度,
3263,对外协施工单位疏于管理,
3264,在本次脚手架搭设中,
3265,未按照山东华鲁恒升集团有限公司外来施工单位安全环保管理规定的规定程序办理相关票证,
3266,未按照施工协议的规定提供安全监护人员,
3267,对施工方的安全工作未进行有效监督,
3268,永昌县城关镇南关改造拆迁过程中,
3269,对承包方资格审查不严,
3270,将拆除工程发包给既无资质证书、又无营业执照的工程队,
3271,作业人员未经培训,
3272,无安全技术素质和自我防护能力,
3273,这是发生事故的管理原因,
3274,施工组织管理混乱,
3275,安全管理失去有效控制,
3276,模板支架搭设无图纸,
3277,无专项施工技术交底,
3278,施工中无自检、互检等手续,
3279,搭设完成后没有组织验收,
3280,搭设开始时无施工方案,
3281,有施工方案后未按要求进行搭设,
3282,支架搭设严重脱离原设计方案要求、致使支架承载力和稳定性不足,
3283,空间强度和刚度不足等是造成这起事故的主要原因,
3284,施工现场技术管理混乱,
3285,对大型或复杂重要的混凝土结构工程的模板施工未按程序进行,
3286,支架搭设开始后送交工地的施工方案中有关模板支架设计方案过于简单,
3287,缺乏必要的细部构造大样图和相关的详细说明,
3288,且无计算书,
3289,支架施工方案传递无记录,
3290,导致现场支架搭设时无规范可循,
3291,是造成这起事故的技术上的重要原因,
3292,工苑监理公司驻工地总监理工程师无监理资质,
3293,工程监理组没有对支架搭设过程严格把关,
3294,在没有对模板支撑系统的施工方案审查认可的情况下即同意施工,
3295,没有监督对模板支撑系统的验收,
3296,就签发了浇捣令,
3297,工作严重失职,
3298,导致工人在存在重大事故隐患的模板支撑系统上进行混凝土浇筑施工,
3299,是造成这起事故的重要原因,
3300,在上部浇筑屋盖混凝土情况下,
3301,民工在模板支撑下部进行支架加固是造成事故伤亡人员扩大的原因之一,
3302,南京三建及上海分公司领导安全生产意识淡薄,
3303,个别领导不深入基层,
3304,对各项规章制度执行情况监督管理不力,
3305,对重点部位的施工技术管理不严,
3306,有法有规不依,
3307,施工现场用工管理混乱,
3308,部分特种作业人员无证上岗作业,
3309,对民工未认真进行三级安全教育,
3310,施工现场支架钢管和扣件在采购、租赁过程中质量管理把关不严,
3311,部分钢管和扣件不符合质量标准,
3312,建筑管理部门对该建筑工程执法监督和检查指导不力,
3313,建设管理部门对监理公司的监督管理不到位,
3314,该工程没有按照规定办理土地、规划审批手续,
3315,无施工许可、无勘察、无设计,
3316,即没有设计依据、设计计算书、施工图纸等设计文件,
3317,严重违反现行建筑设计规范要求,
3318,属明显的非法占地、违法抢建项目,
3319,该工程由没有任何专业知识的个人承建,
3320,直接雇用民工按照一张平面示意图盲目施工,
3321,现场管理混乱,
3322,无任何施工技术资料和实质性的安全保障措施,
3323,严重违反工程建设强制性标准,
3324,施工原材料不符合要求,
3325,水泥、钢筋等建筑材料未进行检验,
3326,施工中偷工减料,
3327,野蛮施工,
3328,施工质量极其低劣,
3329,违反国家相关法律法规,
3330,当地政府及有关部门对城乡结合部非法占地、违法建房监督查处不力,
3331,没有履行监督、检查、制止、上报的职责,
3332,塔机操作司机估计能力不足,
3333,违章超载,
3334,塔机指挥司索不到岗,
3335,不能控制起吊重量和幅度,
3336,塔机缺陷,
3337,变幅小车制动器失效,
3338,塔机缺陷,
3339,附着杆调节丝杆、耳板强度不够,
3340,虽然该工程施工单位为某市政工程管道安装公司,
3341,属专业施工单位,
3342,但从该事故发生过程看该单位管理混乱,
3343,施工前不做方案,
3344,不懂相关技术规定,
3345,随意雇工不经培训就上岗作业,
3346,施工现场也无专人监管,
3347,整个管理完全处于失控状态,
3348,直到发生中毒事故后,
3349,也无人指导如何正确救助,
3350,终于导致多人伤亡,
3351,根据实际地质情况,
3352,半隧道的设计是错误的,
3353,施工现场发现地质不良请求改变设计,
3354,而负责设计的人员只是予以追认,
3355,未修改设计,
3356,致使错误设计和施工没能纠正,
3357,是造成坍方的重要原因,
3358,现场施工的有关领导,
3359,由于片面追求进度,
3360,对于不及时支撑冒险作业的人员,
3361,长时间未加制止,
3362,平时施工管理不严格,
3363,对提出增加支撑的意见,
3364,没有重视与落实,
3365,这也是导致事故发生的原因,
3366,建设单位将防水工程发包给不具有相应资质的个体经营者进行施工,
3367,且在不了解涂料性质的情况下,
3368,未经监理单位签字下允许进场施工,
3369,对施工过程失去监控,
3370,且由于违规分包和管理失控导致涂料材质不合要求,
3371,在不知情的条件下使用发生中毒事故,
3372,教育培训不够,
3373,工人安全意识淡薄,
3374,违章冒险作业,
3375,项目部安全管理不到位,
3376,专职安全员无证上岗,
3377,项目部对当天的高处作业未安排专职安全员进行监督检查,
3378,致使违章和违反施工工艺的行为未能及时发现和制止,
3379,施工组织设计、方案、作业指导书中的安全技术措施不全面,
3380,没有对锚固、翻板、监督提出严格的约束措施,
3381,落实按工序施工不力,
3382,缺少水平安全防护措施,
3383,这起事故发生的原因,
3384,主要是由于该车间建筑设计不合理,
3385,施工质量低劣,
3386,致使整个车间的建筑结构失去稳定,
3387,虽然这次使用的是硝化甘油耐冻炸药,
3388,但是经调查和对炸药进行试验,
3389,排除了炸药变质可能引起的爆炸,
3390,排除了因炸药受铁勾磨擦引起的爆炸,
3391,排除了因炸药受冻经水流冲击引起的爆炸等原因,
3392,黄班长违反操作规程,
3393,使用电池和灯泡测试电雷管线,
3394,冒险蛮干违章作业造成的严重后果,
3395,是这次爆炸事故的主要原因,
3396,该工程队违反了国家有关爆炸品管理条例和安全操作规程,
3397,多人在存有大量雷管,
3398,炸药的汽车上合装雷管、炸药,
3399,造成重大伤亡,
3400,项目在过程管理中,
3401,虽将工作面有交给电梯公司搭设电梯井内的安全防护架及隔层防护,
3402,但未对电梯公司搭设情况进行有效监督,
3403,是本次事故发生的另一重要原因,
3404,本次事故项目虽然对死者进行了安全教育和安全技术交底,
3405,但针对性方面有所欠缺,
3406,也是本次事故发生的另一原因,
3407,一是拆迁单位对内部人员失之管理,
3408,且工程发包后,
3409,对工程未采取监督措施,
3410,二是某建筑公司作为合同中的承包人,
3411,执行合同不严,
3412,现场管理交接不清,
3413,三是拆迁单位职工陈××利用身份和工作便利,
3414,弄虚作假、徇私舞弊,
3415,违法将拆迁业务安排给无资质的个体,
3416,四是承包人陈某无拆除资质,
3417,利用非法手段承揽拆迁业务,
3418,又非法转包,
3419,是此次事故的管理原因,
3420,这次爆破明显违反国务院颁发的关于建筑安装工程安全技术规程中规定放炮后要经过20分钟后,
3421,才可以进入现场检查,
3422,这次炮仅响5分钟,
3423,警戒红旗还没降下来,
3424,爆破人员就违章进入了现场,
3425,这次爆破准备工作十分不认真,
3426,现场没有组织指挥,
3427,响了第一炮后仅7分钟就降下红旗,
3428,撤了警戒,
3429,这是造成事故扩大伤亡的主要原因,
3430,从技术方面分析,
3431,由于黑火药和硝铵炸药性质不同,
3432,不应混装,
3433,且在起爆方法上未采用电起爆也是错误的,
3434,同时使用爆破器材缺乏试验制度,
3435,如对引线的燃速和引线并连一起是否产生短路,
3436,三个药包能否同时爆炸,
3437,均作了错误的判断,
3438,导致炮声一响就万事大吉的麻痹思想,
3439,使安全措施处于毫无准备的状态,
3440,实属盲目瞎干,
3441,模板施工无检查验收处于失控,
3442,门厅雨篷为后追加工程,
3443,误认为属零星工程,
3444,从发包到承包都没引起足够重视而放松管理,
3445,只进行了口头约定,
3446,没有签定书面合同,
3447,只提出工期及经济要求,
3448,没有办理质量与安全监理手续,
3449,使工程施工处于失控状态,
3450,成份不明的材料不能乱用,
3451,合理设计起吊吊点,
3452,改善桁架受力情况,
3453,加强施工技术崐的安全监督检查,
3454,临时加固用桁架下弦杆的材质有问题,
3455,在低温下发生脆崐裂,
3456,又因在此之前摔过一次,
3457,这回使用前也未进行认真检查,
3458,是事故发生的主要原因,
3459,这次架桥起重机翻机的原因,
3460,是由于架桥机本身设备有缺陷,
3461,前大臂向右偏头达到315毫米,
3462,使前后点与中间人字架顶点不在一条直线上,
3463,产生横向拉力使起重机倾翻,
3464,机臂的两臂焊间横向联结薄弱,
3465,致使大臂偏头将机身下台车右侧8个小架16个铆钉剪断,
3466,使大臂更加偏斜,
3467,拉断了风撑的角铁造成翻机,
3468,另外,
3469,在发现架桥机有缺陷后,
3470,未能及时采取果断措施,
3471,以致发生不幸重大伤亡和设备事故,
3472,这次火灾中毒事故的发生,
3473,直接原因是严重违反安全规程,
3474,在洞内检修间点油灯是错误的,
3475,风钻检修间全部是竹木结构,
3476,而且室内装有柴油100千克、机油16千克、煤油18千克,
3477,木结构工作台上还放着两个洗机件的油盆,
3478,内有柴油4千克,
3479,此室本是严禁烟火之处,
3480,反而在此室点灯,
3481,职工点灯用油错误,
3482,且是领导让做的,
3483,因为是燃油引起的火灾,
3484,初始燃烧不应用水去泼浇和用扫把扑打,
3485,这样不仅没将火扑灭,
3486,反而助火迅速蔓延,
3487,说明十分缺乏灭火常识,
3488,由于放炮人卢某工作粗心大意,
3489,严重违犯操作规程,
3490,知道放第3炮第二声哨子已经吹过,
3491,卢本人也摇白旗以示安全,
3492,但是在没有听到第三声哨子时,
3493,即随手关闸,
3494,接通了电源,
3495,造成了放药船炸毁,
3496,人员全部遭伤亡,
3497,受到了行政开除,
3498,追究刑事责任的惩处,
3499,起重工李ｘｘ冒险蛮干,
3500,违章起吊,
3501,致使管子下滑从予留孔落下,
3502,是事故发生的直接主要原因,
3503,现场安全设施不完善,
3504,予留孔未盖严,
3505,平台没有栏杆,
3506,当管道的存放地点、吊装方法改变后,
3507,安全措施没有跟上,
3508,是导致事故发出的间接原因,
3509, 编制施工措施时,
3510,必须编制安全技术措施,
3511,并进行交底,
3512,不具备施工条件,
3513,不符合安规要求的不得施工,
3514,王某一、王某二身为主管安全生产和具体负责拆装班工作的负责人,
3515,疏于职守,
3516,在拆除塔吊两道附着装置后的2个多月中,
3517,明知塔吊随时都有倾覆危险的险情,
3518,不责令作业班组排除危险,
3519,而是采取不管的态度,
3520,当上级安全部门指出后,
3521,仍无动于衷,
3522,对工作极端不负责任,
3523,最终造成012号塔吊遇风倾覆报废的后果,
3524,王某一、王某二对此负有不可推卸的重要责任,
3525,刘某未经批准,
3526,擅自无证开吊,
3527,对事故的发生应负直接责任,
3528,因本人已死不予追究,
3529,14队队长戚某对施工现场管理不善,
3530,应负领导责任,
3531,给予撤销队长职务处分,
3532,并罚款1000元,
3533,修理工郑某,
3534,未按规程要求安装塔吊,
3535,对事故应负重要责任,
3536,给予行政记大过处分,
3537,罚款1000元,
3538,3队队长万某违章指挥,
3539,安排柳某无证上岗作业,
3540,对事故应负重要责任,
3541,给予行政记大过处分,
3542,罚款1000元,
3543,施工队伍素质低,
3544,无相应资质,
3545,工程施工队负责人原为沈阳市某建筑公司下岗工人,
3546,私人组织承包队又不具备施工资质,
3547,利用关系取得沈阳某建筑公司资质文件,
3548,二级资质,
3549,以该公司名义参加招标,
3550,违反了建筑法的有关规定,
3551,建筑法规定,
3552,禁止施工企业以任何形式允许其他单位或个人使用本企业的资质证书、营业执照以本企业的名义承揽工程,
3553,私人包工队施工期间该公司也未派人参予施工管理,
3554,包工队既无施工组织设计也无技术交底,
3555,利用施工一般建筑的简单经验和雇用无证民工进行作业,
3556,施工现场管理混乱,
3557,施工隐患到处可见,
3558,发生事故是必然结果,
3559,行业管理部门执法不严,
3560,该工程在建设过程中,
3561,区建工局曾下达停工指令并给予罚款,
3562,沈阳市行业管理部门也曾要求采取措施改进管理,
3563,但由于执法不严,
3564,没有使该工程负责人引起足够的重视,
3565,最终导致发生如此重大事故,
3566,建设单位未向建筑施工企业提供与施工现场相关的地下管线的资料和图纸,
3567,是此次事故的主要原因,
3568,中铁某市政环保公司平凉项目经理部对榆林市某市政公司施工的WB1～WB9标段没有进行专项的安全技术交底,
3569,也未对分包单位进行安全教育,
3570,对专项施工方案也没有落实,
3571,榆林市某市政公司和中铁某市政环保公司平凉项目经理部,
3572,由于施工前没有制定详细的施工方案,
3573,对作业区域内的地下管线没有充分的了解,
3574,对施工中出现的意外事件没有考虑救援措施,
3575,因此遇有异常情况缺乏预见性,
3576,认识不足,
3577,对项目队夜间挖掘管道和擅自下井关闭阀门的行为未能及时发现和制止,
3578,这是此次事故的重要原因,
3579,事故的结论与教训,
3580,榆林市某市政工程公司违反甘肃省建设监理公司和平凉项目部不准夜间施工、不准用机械开挖管道沟槽的要求,
3581,私自强行施工,
3582,项目队长孙某等对阀门井下情况判断失误,
3583,违章指挥,
3584,自我防护意识差,
3585,盲目抢救,
3586,应负这起事故的直接责任．,
3587,该公司安全管理不严,
3588,职工安全培训不落实,
3589,存在重效益,
3590,轻安全的思想,
3591,该单位主要负责人应负主要领导责任,
3592,中铁某市政环保公司平凉项目经理部在无地下管网资料的情况下,
3593,未采取任何防范措施,
3594,对施工队夜间挖掘管道和擅自下井关闭阀门的行为未能及时发观和制止,
3595,项目部负责人应负此起事故的重要管理责任,
3596,中铁某市政环保公司作为工程项目总承包单位,
3597,对施工现场安全管理不严,
3598,规章制度未落实,
3599,对平凉项目部检查监督不力,
3600,该单位主要负责人作为安全第一责任者,
3601,应负此起事故的领导责任,
3602,建设单位在开工前应按照国家规定向施工单位提供与施工现场有关的地下管网设施的准确资料,
3603,由于该单位违反建设工程安全生产管理条例,
3604,导致施工单位缺少施工资料,
3605,盲目施工,
3606,造成此次事故,
3607,建设单位应负此起事故的直接管理责任,
3608,建设单位擅自将挖孔桩包给无相应资质的个体承建,
3609,个体经营者停薪留职利用原公司名义承揽工程项目,
3610,既没有施工资质又雇用无专业知识的农民工,
3611,冒险蛮干,
3612,发生事故后没有任何救援器材,
3613,以致2人坠人井底死亡,
3614,是事故的主要原因,
3615,严格按照规章制度办事,
3616,绝不能冒险指挥工人作业,
3617,加强安全监督,
3618,安全监察部门发现问题,
3619,并指出其危害性,
3620,建筑队就必须执行,
3621,否则就要吊销其经营资格,
3622,严肃处理,
3623,对于那些强令工人冒险作业,
3624,对上级的指示置若罔闻者,
3625,应该从重处罚,
3626,该案以情节轻微,
3627,认罪态度好定罪免诉处理,
3628,明显属畸轻,
3629,机床厂劳务人员安全生产知识和经验不足,
3630,不具备识别该作业现场存在不安全隐患的能力及组织安全措施的防范能力,
3631,在施工过程中,
3632,也没有采取任何的安全防护措施的情况下,
3633,盲目组织在押犯人进行施工作业,
3634,是造成此起事故发生的间接原因,
3635,也是主要原因,
3636,机床厂对外派劳务的安全管理有漏洞,
3637,安全管理制度不完善,
3638,在承包隆达公司下水管路坑槽的挖掘工程中,
3639,未组织制定施工方案,
3640,也未要求隆达公司提供施工图纸,
3641,对施工作业现场的监督检查管理工作不到位,
3642,安全生产管理松弛,
3643,是造成此起事故发生的间接原因,
3644,也是管理原因,
3645,隆达公司二分公司对施工工程发包合同的管理有漏洞,
3646,在将下水管路坑槽的挖掘工程发包给机床厂时,
3647,口头协议,
3648,没有对其是否具有施工能力进行审查,
3649,也没有要求机床厂编制施工方案并审查,
3650,对施工作业现场的安全监督检查和技术指导不到位,
3651,是造成此起事故发生的间接原因,
3652,也是重要原因,
3653,建设管理混乱,
3654,施工企业技术资料不全,
3655,弄虚作假,
3656,施工中偷工减料、粗制滥造,
3657,不负责任较为普遍,
3658,施工管理人员和操作工人质量意识差,
3659,技术水平低,
3660,施工中严重违反工艺、工序标准,
3661,建设单位质量管理混乱,
3662,工作不到位,
3663,监督形同虚设,
3664,质量监督部门工作严重失职,
3665,质监人员素质低,
3666,责任心差,
3667,监督工作不到位,
3668,没能发现质量隐患,
3669,质量管理失控,
3670,建材管理混乱,
3671,特别是砖瓦生产管理混乱的情况尤为突出,
3672,某县共有101家小型砖厂,
3673,绝大部分无生产许可证,
3674,无产品合格证,
3675,无质量保证体系和质量检测设备,
3676,致使大量劣质砖瓦流向市场,
3677,直接影响工程质量,
3678,开发区不按基建程序管理工程建设,
3679,有关职能部门在管理上失职,
3680,倒塌的住宅楼无土地审批手续,
3681,无选址意见书,
3682,无规划用地许可证,
3683,无规划建设许可证,
3684,开发区基础设施不配套,
3685,没有防洪设施,
3686,设计存在多处不足,
3687,设计安全度偏低,
3688,存在明显薄弱部位,
3689,计划造价太低,
3690,违背客观规律,
3691,招投标不按规定操作,
3692,实际搞的是明招暗议的虚假招投标,
3693,分包单位安全管理不到位,
